"Date","Time","Latitude","Longitude","Signal (dB)","Gain (dB)","Freq (kHz)"
7/9/2008,10:44:17,33.69238,-118.03371,84,0,78
7/9/2008,10:44:21,33.69238,-118.03371,80,0,78
7/9/2008,10:44:24,33.69238,-118.03371,80,0,78
7/9/2008,10:44:26,33.69238,-118.03371,87,0,78
7/9/2008,10:44:27,33.69238,-118.03371,88,0,78
7/9/2008,10:44:30,33.69238,-118.03371,83,0,78
7/9/2008,10:44:31,33.69238,-118.03371,89,0,78
7/9/2008,10:44:32,33.69238,-118.03371,93,0,78
7/9/2008,10:44:34,33.69238,-118.03371,84,0,78
7/9/2008,10:44:35,33.69238,-118.03371,91,0,78
7/9/2008,10:44:36,33.69238,-118.03371,84,0,78
7/9/2008,10:44:38,33.69238,-118.03371,86,0,78
7/9/2008,10:44:39,33.69238,-118.03371,87,0,78
7/9/2008,10:44:40,33.69238,-118.03371,90,0,78
7/9/2008,10:44:42,33.69238,-118.03371,83,0,78
7/9/2008,10:44:43,33.69238,-118.03371,85,0,78
7/9/2008,10:44:46,33.69238,-118.03371,83,0,78
7/9/2008,10:44:47,33.69238,-118.03371,88,0,78
7/9/2008,10:44:48,33.69238,-118.03371,90,0,78
7/9/2008,10:44:51,33.69238,-118.03371,80,0,78
7/9/2008,10:44:52,33.69238,-118.03371,91,0,78
7/9/2008,10:44:54,33.69238,-118.03371,80,0,78
7/9/2008,10:44:56,33.69238,-118.03371,85,0,78
7/9/2008,10:44:58,33.69238,-118.03371,88,0,78
7/9/2008,10:44:59,33.69238,-118.03371,81,0,78
7/9/2008,10:45:00,33.69238,-118.03371,90,0,78
7/9/2008,10:45:02,33.69238,-118.03371,94,0,78
7/9/2008,10:45:03,33.69238,-118.03371,91,0,78
7/9/2008,10:45:04,33.69238,-118.03371,89,0,78
7/9/2008,10:45:06,33.69238,-118.03371,91,0,78
7/9/2008,10:45:07,33.69238,-118.03371,91,0,78
7/9/2008,10:45:08,33.69238,-118.03371,89,0,78
7/9/2008,10:45:10,33.69238,-118.03371,92,0,78
7/9/2008,10:45:11,33.69238,-118.03371,92,0,78
7/9/2008,10:45:12,33.69238,-118.03371,90,0,78
7/9/2008,10:45:14,33.69238,-118.03371,91,0,78
7/9/2008,10:45:15,33.69238,-118.03371,90,0,78
7/9/2008,10:45:16,33.69238,-118.03371,87,0,78
7/9/2008,10:45:19,33.69238,-118.03371,88,0,78
7/9/2008,10:45:20,33.69238,-118.03371,87,0,78
7/9/2008,10:45:22,33.69238,-118.03371,86,0,78
7/9/2008,10:45:23,33.69238,-118.03371,83,0,78
7/9/2008,10:45:24,33.69238,-118.03371,81,0,78
7/9/2008,10:45:26,33.69238,-118.03371,84,0,78
7/9/2008,10:45:27,33.69238,-118.03371,81,0,78
7/9/2008,10:45:28,33.69238,-118.03371,85,0,78
7/9/2008,10:45:31,33.69238,-118.03371,87,0,78
7/9/2008,10:45:32,33.69238,-118.03371,85,0,78
7/9/2008,10:45:36,33.69238,-118.03371,86,0,78
7/9/2008,10:45:39,33.69238,-118.03371,86,0,78
7/9/2008,10:45:40,33.69238,-118.03371,82,0,78
7/9/2008,10:45:41,33.69238,-118.03371,85,0,78
7/9/2008,10:45:43,33.69238,-118.03371,86,0,78
7/9/2008,10:45:44,33.69238,-118.03371,84,0,78
7/9/2008,10:45:47,33.69238,-118.03371,87,0,78
7/9/2008,10:45:48,33.69238,-118.03371,85,0,78
7/9/2008,10:45:49,33.69238,-118.03371,80,0,78
7/9/2008,10:45:51,33.69238,-118.03371,86,0,78
7/9/2008,10:45:57,33.69238,-118.03371,87,0,78
7/9/2008,10:45:59,33.69238,-118.03371,88,0,78
7/9/2008,10:46:00,33.69238,-118.03371,86,0,78
7/9/2008,10:46:01,33.69238,-118.03371,86,0,78
7/9/2008,10:46:03,33.69238,-118.03371,84,0,78
7/9/2008,10:46:04,33.69238,-118.03371,87,0,78
7/9/2008,10:46:05,33.69238,-118.03371,86,0,78
7/9/2008,10:46:07,33.69238,-118.03371,81,0,78
7/9/2008,10:46:08,33.69238,-118.03371,82,0,78
7/9/2008,10:46:09,33.69238,-118.03371,81,0,78
7/9/2008,10:46:11,33.69239,-118.03371,88,0,78
7/9/2008,10:46:12,33.69239,-118.03371,87,0,78
7/9/2008,10:46:13,33.69239,-118.03371,87,0,78
7/9/2008,10:46:15,33.69239,-118.03371,86,0,78
7/9/2008,10:46:16,33.69239,-118.03371,81,0,78
7/9/2008,10:46:17,33.69239,-118.03371,87,0,78
7/9/2008,10:46:19,33.69239,-118.03371,83,0,78
7/9/2008,10:46:20,33.69239,-118.03371,86,0,78
7/9/2008,10:46:21,33.69239,-118.03371,80,0,78
7/9/2008,10:46:23,33.69239,-118.03371,82,0,78
7/9/2008,10:46:25,33.69239,-118.03371,87,0,78
7/9/2008,10:46:27,33.69239,-118.03371,87,0,78
7/9/2008,10:46:28,33.69239,-118.03371,83,0,78
7/9/2008,10:46:49,33.69239,-118.03371,84,0,78
7/9/2008,10:46:50,33.69239,-118.03371,84,0,78
7/9/2008,10:46:52,33.69239,-118.0337,83,0,78
7/9/2008,10:46:53,33.69239,-118.0337,87,0,78
7/9/2008,10:46:56,33.69239,-118.0337,86,0,78
7/9/2008,10:46:57,33.69239,-118.0337,91,0,78
7/9/2008,10:46:58,33.69239,-118.0337,86,0,78
7/9/2008,10:47:00,33.69239,-118.0337,88,0,78
7/9/2008,10:47:01,33.69239,-118.0337,87,0,78
7/9/2008,10:47:02,33.69239,-118.0337,86,0,78
7/9/2008,10:47:04,33.69239,-118.0337,85,0,78
7/9/2008,10:47:05,33.69239,-118.0337,87,0,78
7/9/2008,10:47:06,33.69239,-118.0337,89,0,78
7/9/2008,10:47:08,33.69239,-118.0337,88,0,78
7/9/2008,10:47:09,33.69239,-118.0337,87,0,78
7/9/2008,10:47:10,33.69239,-118.03371,83,0,78
7/9/2008,10:47:12,33.69239,-118.03371,85,0,78
7/9/2008,10:47:13,33.69239,-118.03371,88,0,78
7/9/2008,10:47:14,33.69239,-118.03371,84,0,78
7/9/2008,10:47:16,33.69239,-118.03371,81,0,78
7/9/2008,10:47:17,33.69239,-118.03371,84,0,78
7/9/2008,10:47:18,33.69239,-118.03371,86,0,78
7/9/2008,10:47:20,33.69239,-118.03371,84,0,78
7/9/2008,10:47:21,33.69239,-118.03371,83,0,78
7/9/2008,10:47:53,33.69239,-118.03371,82,0,78
7/9/2008,10:47:54,33.69239,-118.03371,82,0,78
7/9/2008,10:47:55,33.69239,-118.03371,82,0,78
7/9/2008,10:47:57,33.69239,-118.03371,81,0,78
7/9/2008,10:48:10,33.69241,-118.03373,83,0,78
7/9/2008,10:48:18,33.6924,-118.03373,85,0,78
7/9/2008,10:48:19,33.6924,-118.03373,80,0,78
7/9/2008,10:48:21,33.6924,-118.03373,87,0,78
7/9/2008,10:48:22,33.6924,-118.03373,83,0,78
7/9/2008,10:48:23,33.6924,-118.03373,84,0,78
7/9/2008,10:48:25,33.6924,-118.03373,84,0,78
7/9/2008,10:48:31,33.6924,-118.03373,81,0,78
7/9/2008,10:48:39,33.6924,-118.03373,85,0,78
7/9/2008,10:48:42,33.6924,-118.03373,80,0,78
7/9/2008,10:48:43,33.69239,-118.03373,83,0,78
7/9/2008,10:48:47,33.69239,-118.03374,81,0,78
7/9/2008,10:48:50,33.69239,-118.03374,84,0,78
7/9/2008,10:48:51,33.69239,-118.03374,86,0,78
7/9/2008,10:48:52,33.69239,-118.03374,81,0,78
7/9/2008,10:48:54,33.69239,-118.03374,86,0,78
7/9/2008,10:48:55,33.69239,-118.03374,81,0,78
7/9/2008,10:48:56,33.69239,-118.03374,83,0,78
7/9/2008,10:48:58,33.69239,-118.03374,81,0,78
7/9/2008,10:49:11,33.69239,-118.03374,85,0,78
7/9/2008,10:49:14,33.69239,-118.03374,83,0,78
7/9/2008,10:49:16,33.69239,-118.03374,81,0,78
7/9/2008,10:49:19,33.69239,-118.03374,83,0,78
7/9/2008,10:49:20,33.69239,-118.03374,82,0,78
7/9/2008,10:49:23,33.69239,-118.03374,80,0,78
7/9/2008,10:49:24,33.69239,-118.03374,82,0,78
7/9/2008,10:49:26,33.69239,-118.03374,81,0,78
7/9/2008,10:49:27,33.69239,-118.03374,87,0,78
7/9/2008,10:49:28,33.69239,-118.03374,88,0,78
7/9/2008,10:49:31,33.69239,-118.03374,84,0,78
7/9/2008,10:49:32,33.69239,-118.03374,86,0,78
7/9/2008,10:49:34,33.69239,-118.03374,88,0,78
7/9/2008,10:49:35,33.69239,-118.03374,87,0,78
7/9/2008,10:49:36,33.69239,-118.03374,92,0,78
7/9/2008,10:49:38,33.69239,-118.03374,91,0,78
7/9/2008,10:49:39,33.6924,-118.03374,91,0,78
7/9/2008,10:49:40,33.6924,-118.03374,92,0,78
7/9/2008,10:49:42,33.6924,-118.03374,87,0,78
7/9/2008,10:49:43,33.6924,-118.03374,85,0,78
7/9/2008,10:49:44,33.6924,-118.03374,88,0,78
7/9/2008,10:49:46,33.6924,-118.03374,82,0,78
7/9/2008,10:49:47,33.6924,-118.03373,86,0,78
7/9/2008,10:49:48,33.6924,-118.03373,80,0,78
7/9/2008,10:49:54,33.69241,-118.03374,87,0,78
7/9/2008,10:49:55,33.69241,-118.03374,81,0,78
7/9/2008,10:50:13,33.69241,-118.03374,88,0,78
7/9/2008,10:50:15,33.69241,-118.03374,84,0,78
7/9/2008,10:50:16,33.69241,-118.03374,85,0,78
7/9/2008,10:50:17,33.69241,-118.03374,84,0,78
7/9/2008,10:50:19,33.69242,-118.03374,87,0,78
7/9/2008,10:50:20,33.69242,-118.03374,84,0,78
7/9/2008,10:50:21,33.69242,-118.03374,83,0,78
7/9/2008,10:50:24,33.69242,-118.03374,83,0,78
7/9/2008,10:50:25,33.69242,-118.03374,82,0,78
7/9/2008,10:50:28,33.69242,-118.03374,85,0,78
7/9/2008,10:50:29,33.69242,-118.03374,86,0,78
7/9/2008,10:50:31,33.69242,-118.03374,81,0,78
7/9/2008,10:50:32,33.69242,-118.03374,87,0,78
7/9/2008,10:50:33,33.69242,-118.03374,87,0,78
7/9/2008,10:50:35,33.69242,-118.03374,87,0,78
7/9/2008,10:50:36,33.69242,-118.03374,86,0,78
7/9/2008,10:50:37,33.69242,-118.03374,90,0,78
7/9/2008,10:50:39,33.69242,-118.03374,90,0,78
7/9/2008,10:50:40,33.69242,-118.03374,82,0,78
7/9/2008,10:50:41,33.69242,-118.03374,80,0,78
7/9/2008,10:51:09,33.69242,-118.03374,80,0,78
7/9/2008,10:51:13,33.69242,-118.03377,85,0,78
7/9/2008,10:51:14,33.69242,-118.03377,84,0,78
7/9/2008,10:51:16,33.69243,-118.03377,85,0,78
7/9/2008,10:51:17,33.69243,-118.03377,82,0,78
7/9/2008,10:51:18,33.69243,-118.03377,83,0,78
7/9/2008,10:51:20,33.69243,-118.03377,90,0,78
7/9/2008,10:51:21,33.69243,-118.03377,84,0,78
7/9/2008,10:51:22,33.69242,-118.03377,85,0,78
7/9/2008,10:51:29,33.69241,-118.03377,81,0,78
7/9/2008,10:51:32,33.69241,-118.03377,86,0,78
7/9/2008,10:51:33,33.69241,-118.03377,84,0,78
7/9/2008,10:51:34,33.69241,-118.03377,82,0,78
7/9/2008,10:51:37,33.69241,-118.03377,84,0,78
7/9/2008,10:51:41,33.69241,-118.03377,87,0,78
7/9/2008,10:51:46,33.6924,-118.03377,81,0,78
7/9/2008,10:51:50,33.6924,-118.03377,80,0,78
7/9/2008,10:51:52,33.6924,-118.03377,83,0,78
7/9/2008,10:51:54,33.6924,-118.03377,86,0,78
7/9/2008,10:51:56,33.6924,-118.03377,82,0,78
7/9/2008,10:51:57,33.69239,-118.03377,85,0,78
7/9/2008,10:51:58,33.69239,-118.03377,85,0,78
7/9/2008,10:52:01,33.69239,-118.03377,87,0,78
7/9/2008,10:52:02,33.69239,-118.03377,82,0,78
7/9/2008,10:52:04,33.69239,-118.03377,84,0,78
7/9/2008,10:52:05,33.69239,-118.03377,87,0,78
7/9/2008,10:52:06,33.69239,-118.03377,81,0,78
7/9/2008,10:52:13,33.69239,-118.03377,85,0,78
7/9/2008,10:52:14,33.69239,-118.03377,82,0,78
7/9/2008,10:52:17,33.69239,-118.03377,83,0,78
7/9/2008,10:52:21,33.69239,-118.03374,88,0,78
7/9/2008,10:52:22,33.69239,-118.03374,85,0,78
7/9/2008,10:52:23,33.69239,-118.03374,84,0,78
7/9/2008,10:52:25,33.69239,-118.03374,85,0,78
7/9/2008,10:52:33,33.69239,-118.03374,82,0,78
7/9/2008,10:52:34,33.69239,-118.03374,86,0,78
7/9/2008,10:52:35,33.69239,-118.03374,90,0,78
7/9/2008,10:52:37,33.69239,-118.03374,89,0,78
7/9/2008,10:52:38,33.69239,-118.03374,87,0,78
7/9/2008,10:52:39,33.69239,-118.03374,80,0,78
7/9/2008,10:52:41,33.69239,-118.03374,82,0,78
7/9/2008,10:52:42,33.69239,-118.03374,82,0,78
7/9/2008,10:52:43,33.69239,-118.03374,88,0,78
7/9/2008,10:52:45,33.69239,-118.03374,83,0,78
7/9/2008,10:52:46,33.69239,-118.03374,82,0,78
7/9/2008,10:52:47,33.69239,-118.03374,85,0,78
7/9/2008,10:52:49,33.69239,-118.03374,82,0,78
7/9/2008,10:52:50,33.69239,-118.03374,80,0,78
7/9/2008,10:52:53,33.69239,-118.03374,89,0,78
7/9/2008,10:52:54,33.69239,-118.03374,83,0,78
7/9/2008,10:52:55,33.69239,-118.03374,82,0,78
7/9/2008,10:52:57,33.69239,-118.03374,84,0,78
7/9/2008,10:52:58,33.69239,-118.03374,91,0,78
7/9/2008,10:52:59,33.69239,-118.03374,92,0,78
7/9/2008,10:53:01,33.6924,-118.03374,91,0,78
7/9/2008,10:53:02,33.6924,-118.03374,93,0,78
7/9/2008,10:53:03,33.6924,-118.03374,87,0,78
7/9/2008,10:53:05,33.6924,-118.03374,89,0,78
7/9/2008,10:53:06,33.6924,-118.03374,91,0,78
7/9/2008,10:53:07,33.6924,-118.03374,92,0,78
7/9/2008,10:53:09,33.6924,-118.03374,90,0,78
7/9/2008,10:53:10,33.6924,-118.03374,90,0,78
7/9/2008,10:53:11,33.6924,-118.03374,95,0,78
7/9/2008,10:53:13,33.6924,-118.03374,89,0,78
7/9/2008,10:53:14,33.6924,-118.03374,86,0,78
7/9/2008,10:53:15,33.6924,-118.03374,92,0,78
7/9/2008,10:53:16,33.6924,-118.03374,92,0,78
7/9/2008,10:53:18,33.6924,-118.03374,87,0,78
7/9/2008,10:53:19,33.6924,-118.03374,91,0,78
7/9/2008,10:53:20,33.6924,-118.03374,84,0,78
7/9/2008,10:53:22,33.6924,-118.03374,88,0,78
7/9/2008,10:53:23,33.6924,-118.03374,86,0,78
7/9/2008,10:53:35,33.6924,-118.03374,81,0,78
7/9/2008,10:53:36,33.6924,-118.03374,84,0,78
7/9/2008,10:53:38,33.6924,-118.03374,80,0,78
7/9/2008,10:53:39,33.6924,-118.03374,86,0,78
7/9/2008,10:53:40,33.6924,-118.03374,85,0,78
7/9/2008,10:53:43,33.6924,-118.03374,83,0,78
7/9/2008,10:53:44,33.6924,-118.03374,85,0,78
7/9/2008,10:53:47,33.6924,-118.03374,86,0,78
7/9/2008,10:53:48,33.6924,-118.03374,88,0,78
7/9/2008,10:53:50,33.69239,-118.03374,86,0,78
7/9/2008,10:53:51,33.69239,-118.03374,87,0,78
7/9/2008,10:53:52,33.69239,-118.03374,90,0,78
7/9/2008,10:53:54,33.69239,-118.03374,88,0,78
7/9/2008,10:53:55,33.69239,-118.03374,80,0,78
7/9/2008,10:53:56,33.69239,-118.03374,83,0,78
7/9/2008,10:53:58,33.69239,-118.03374,85,0,78
7/9/2008,10:53:59,33.69239,-118.03374,91,0,78
7/9/2008,10:54:00,33.69239,-118.03374,90,0,78
7/9/2008,10:54:02,33.69239,-118.03374,87,0,78
7/9/2008,10:54:03,33.69239,-118.03374,82,0,78
7/9/2008,10:54:04,33.69239,-118.03374,92,0,78
7/9/2008,10:54:06,33.69239,-118.03374,92,0,78
7/9/2008,10:54:07,33.69239,-118.03374,92,0,78
7/9/2008,10:54:08,33.69239,-118.03374,90,0,78
7/9/2008,10:54:10,33.69239,-118.03374,93,0,78
7/9/2008,10:54:11,33.69241,-118.03374,91,0,78
7/9/2008,10:54:12,33.69241,-118.03374,94,0,78
7/9/2008,10:54:14,33.69241,-118.03374,95,0,78
7/9/2008,10:54:15,33.69241,-118.03374,87,0,78
7/9/2008,10:54:16,33.69241,-118.03374,87,0,78
7/9/2008,10:54:18,33.69241,-118.03374,90,0,78
7/9/2008,10:54:19,33.69241,-118.03374,91,0,78
7/9/2008,10:54:20,33.69241,-118.03374,87,0,78
7/9/2008,10:54:22,33.69241,-118.03374,87,0,78
7/9/2008,10:54:23,33.69241,-118.03374,91,0,78
7/9/2008,10:54:24,33.69241,-118.03374,93,0,78
7/9/2008,10:54:25,33.69241,-118.03374,94,0,78
7/9/2008,10:54:27,33.69241,-118.03374,92,0,78
7/9/2008,10:54:28,33.69241,-118.03374,94,0,78
7/9/2008,10:54:29,33.69241,-118.03374,92,0,78
7/9/2008,10:54:31,33.69241,-118.03374,94,0,78
7/9/2008,10:54:32,33.69241,-118.03374,92,0,78
7/9/2008,10:54:33,33.69241,-118.03374,91,0,78
7/9/2008,10:54:35,33.69241,-118.03374,91,0,78
7/9/2008,10:54:36,33.69241,-118.03374,88,0,78
7/9/2008,10:54:37,33.69241,-118.03374,88,0,78
7/9/2008,10:54:39,33.69241,-118.03374,84,0,78
7/9/2008,10:54:40,33.69241,-118.03374,84,0,78
7/9/2008,10:54:43,33.69241,-118.03374,85,0,78
7/9/2008,10:54:45,33.69241,-118.03374,94,0,78
7/9/2008,10:54:47,33.69241,-118.03374,88,0,78
7/9/2008,10:54:48,33.69241,-118.03374,92,0,78
7/9/2008,10:54:49,33.69241,-118.03374,90,0,78
7/9/2008,10:54:51,33.69241,-118.03374,91,0,78
7/9/2008,10:54:52,33.69241,-118.03374,89,0,78
7/9/2008,10:54:53,33.69241,-118.03374,88,0,78
7/9/2008,10:54:55,33.69241,-118.03374,89,0,78
7/9/2008,10:54:56,33.69241,-118.03374,83,0,78
7/9/2008,10:54:57,33.69241,-118.03374,90,0,78
7/9/2008,10:54:59,33.69242,-118.03374,90,0,78
7/9/2008,10:55:00,33.69242,-118.03374,87,0,78
7/9/2008,10:55:01,33.69242,-118.03374,90,0,78
7/9/2008,10:55:03,33.69242,-118.03374,85,0,78
7/9/2008,10:55:04,33.69242,-118.03374,81,0,78
7/9/2008,10:55:05,33.69242,-118.03374,83,0,78
7/9/2008,10:55:08,33.69242,-118.03374,88,0,78
7/9/2008,10:55:09,33.69242,-118.03374,87,0,78
7/9/2008,10:55:11,33.69242,-118.03374,87,0,78
7/9/2008,10:55:12,33.69242,-118.03374,89,0,78
7/9/2008,10:55:15,33.69242,-118.03374,91,0,78
7/9/2008,10:55:16,33.69241,-118.03374,88,0,78
7/9/2008,10:55:17,33.69241,-118.03374,89,0,78
7/9/2008,10:55:19,33.69241,-118.03374,88,0,78
7/9/2008,10:55:20,33.69241,-118.03374,95,0,78
7/9/2008,10:55:21,33.69241,-118.03374,95,0,78
7/9/2008,10:55:23,33.69241,-118.03374,91,0,78
7/9/2008,10:55:24,33.69241,-118.03374,94,0,78
7/9/2008,10:55:25,33.69241,-118.03374,94,0,78
7/9/2008,10:55:27,33.69241,-118.03374,93,0,78
7/9/2008,10:55:28,33.69241,-118.03374,95,0,78
7/9/2008,10:55:29,33.69241,-118.03374,94,0,78
7/9/2008,10:55:30,33.69241,-118.03374,95,0,78
7/9/2008,10:55:32,33.69241,-118.03374,93,0,78
7/9/2008,10:55:33,33.69241,-118.03374,93,0,78
7/9/2008,10:55:34,33.69241,-118.03374,89,0,78
7/9/2008,10:55:36,33.69241,-118.03374,90,0,78
7/9/2008,10:55:37,33.69241,-118.03374,90,0,78
7/9/2008,10:55:38,33.69241,-118.03374,93,0,78
7/9/2008,10:55:40,33.69241,-118.03374,90,0,78
7/9/2008,10:55:41,33.69241,-118.03374,86,0,78
7/9/2008,10:55:42,33.69241,-118.03374,86,0,78
7/9/2008,10:55:44,33.69241,-118.03374,93,0,78
7/9/2008,10:55:45,33.69241,-118.03374,92,0,78
7/9/2008,10:55:46,33.69241,-118.03374,87,0,78
7/9/2008,10:55:48,33.69241,-118.03374,91,0,78
7/9/2008,10:55:49,33.69241,-118.03374,88,0,78
7/9/2008,10:55:50,33.69241,-118.03374,84,0,78
7/9/2008,10:55:52,33.69241,-118.03374,86,0,78
7/9/2008,10:55:53,33.69241,-118.03374,88,0,78
7/9/2008,10:55:54,33.69241,-118.03374,87,0,78
7/9/2008,10:55:56,33.69241,-118.03374,80,0,78
7/9/2008,10:55:57,33.69241,-118.03374,85,0,78
7/9/2008,10:55:58,33.69241,-118.03374,86,0,78
7/9/2008,10:56:00,33.69241,-118.03374,83,0,78
7/9/2008,10:56:01,33.69241,-118.03374,87,0,78
7/9/2008,10:56:02,33.69241,-118.03374,84,0,78
7/9/2008,10:56:04,33.69241,-118.03374,88,0,78
7/9/2008,10:56:05,33.69241,-118.03374,88,0,78
7/9/2008,10:56:06,33.69241,-118.03374,86,0,78
7/9/2008,10:56:08,33.69241,-118.03374,85,0,78
7/9/2008,10:56:09,33.69241,-118.03374,89,0,78
7/9/2008,10:56:10,33.69241,-118.03374,86,0,78
7/9/2008,10:56:12,33.69241,-118.03374,90,0,78
7/9/2008,10:56:13,33.69241,-118.03374,89,0,78
7/9/2008,10:56:14,33.69241,-118.03374,82,0,78
7/9/2008,10:56:16,33.69242,-118.03374,86,0,78
7/9/2008,10:56:17,33.69242,-118.03374,83,0,78
7/9/2008,10:56:18,33.69242,-118.03374,89,0,78
7/9/2008,10:56:20,33.69242,-118.03374,90,0,78
7/9/2008,10:56:21,33.69242,-118.03374,87,0,78
7/9/2008,10:56:22,33.69242,-118.03374,91,0,78
7/9/2008,10:56:24,33.69242,-118.03374,91,0,78
7/9/2008,10:56:25,33.69242,-118.03374,88,0,78
7/9/2008,10:56:26,33.69242,-118.03374,88,0,78
7/9/2008,10:56:28,33.69242,-118.03374,87,0,78
7/9/2008,10:56:29,33.69242,-118.03374,89,0,78
7/9/2008,10:56:30,33.69242,-118.03374,93,0,78
7/9/2008,10:56:32,33.69242,-118.03374,90,0,78
7/9/2008,10:56:33,33.69241,-118.03374,86,0,78
7/9/2008,10:56:34,33.69241,-118.03374,83,0,78
7/9/2008,10:56:35,33.69241,-118.03374,84,0,78
7/9/2008,10:56:37,33.69241,-118.03374,80,0,78
7/9/2008,10:56:39,33.6924,-118.03374,83,0,78
7/9/2008,10:56:41,33.6924,-118.03374,84,0,78
7/9/2008,10:56:42,33.69239,-118.03374,88,0,78
7/9/2008,10:56:43,33.69239,-118.03374,86,0,78
7/9/2008,10:56:45,33.69239,-118.03374,90,0,78
7/9/2008,10:56:46,33.69239,-118.03374,91,0,78
7/9/2008,10:56:47,33.69239,-118.03374,87,0,78
7/9/2008,10:56:49,33.69239,-118.03374,89,0,78
7/9/2008,10:56:50,33.69239,-118.03374,89,0,78
7/9/2008,10:56:51,33.69239,-118.03374,88,0,78
7/9/2008,10:56:53,33.69239,-118.03374,89,0,78
7/9/2008,10:56:54,33.69239,-118.03374,90,0,78
7/9/2008,10:56:55,33.69239,-118.03374,90,0,78
7/9/2008,10:56:57,33.69239,-118.03374,90,0,78
7/9/2008,10:56:58,33.69239,-118.03374,86,0,78
7/9/2008,10:56:59,33.69239,-118.03374,92,0,78
7/9/2008,10:57:01,33.69239,-118.03374,86,0,78
7/9/2008,10:57:02,33.69239,-118.03374,92,0,78
7/9/2008,10:57:03,33.69239,-118.03374,89,0,78
7/9/2008,10:57:05,33.69239,-118.03374,93,0,78
7/9/2008,10:57:06,33.69239,-118.03374,94,0,78
7/9/2008,10:57:07,33.6924,-118.03374,93,0,78
7/9/2008,10:57:09,33.69239,-118.03374,92,0,78
7/9/2008,10:57:10,33.69239,-118.03374,92,0,78
7/9/2008,10:57:11,33.69239,-118.03374,92,0,78
7/9/2008,10:57:13,33.69239,-118.03374,92,0,78
7/9/2008,10:57:14,33.69239,-118.03374,93,0,78
7/9/2008,10:57:15,33.69239,-118.03374,87,0,78
7/9/2008,10:57:17,33.69239,-118.03374,90,0,78
7/9/2008,10:57:18,33.69239,-118.03374,93,0,78
7/9/2008,10:57:19,33.69239,-118.03374,90,0,78
7/9/2008,10:57:21,33.69239,-118.03374,84,0,78
7/9/2008,10:57:22,33.69239,-118.03374,87,0,78
7/9/2008,10:57:23,33.69239,-118.03374,90,0,78
7/9/2008,10:57:25,33.69239,-118.03374,92,0,78
7/9/2008,10:57:26,33.69239,-118.03374,89,0,78
7/9/2008,10:57:27,33.69239,-118.03374,90,0,78
7/9/2008,10:57:29,33.69239,-118.03374,90,0,78
7/9/2008,10:57:30,33.69239,-118.03374,91,0,78
7/9/2008,10:57:31,33.69239,-118.03374,92,0,78
7/9/2008,10:57:33,33.69239,-118.03374,93,0,78
7/9/2008,10:57:34,33.69239,-118.03374,92,0,78
7/9/2008,10:57:35,33.69239,-118.03374,92,0,78
7/9/2008,10:57:37,33.69239,-118.03377,91,0,78
7/9/2008,10:57:38,33.69239,-118.03377,92,0,78
7/9/2008,10:57:39,33.69239,-118.03377,92,0,78
7/9/2008,10:57:41,33.69239,-118.03377,91,0,78
7/9/2008,10:57:42,33.69239,-118.03377,91,0,78
7/9/2008,10:57:43,33.69239,-118.03377,92,0,78
7/9/2008,10:57:44,33.69239,-118.03377,94,0,78
7/9/2008,10:57:46,33.69239,-118.03377,93,0,78
7/9/2008,10:57:47,33.69239,-118.03377,93,0,78
7/9/2008,10:57:48,33.69239,-118.03377,92,0,78
7/9/2008,10:57:50,33.69239,-118.03377,89,0,78
7/9/2008,10:57:51,33.69239,-118.03377,92,0,78
7/9/2008,10:57:52,33.69239,-118.03377,91,0,78
7/9/2008,10:57:54,33.69239,-118.03377,93,0,78
7/9/2008,10:57:55,33.69239,-118.03377,94,0,78
7/9/2008,10:57:56,33.69239,-118.03377,90,0,78
7/9/2008,10:57:58,33.69239,-118.03377,92,0,78
7/9/2008,10:57:59,33.69239,-118.03377,92,0,78
7/9/2008,10:58:00,33.69239,-118.03377,90,0,78
7/9/2008,10:58:02,33.69239,-118.03377,92,0,78
7/9/2008,10:58:03,33.69239,-118.03377,88,0,78
7/9/2008,10:58:04,33.69239,-118.03377,91,0,78
7/9/2008,10:58:06,33.69239,-118.03377,91,0,78
7/9/2008,10:58:07,33.69239,-118.03377,91,0,78
7/9/2008,10:58:08,33.69239,-118.03377,92,0,78
7/9/2008,10:58:10,33.69239,-118.03377,89,0,78
7/9/2008,10:58:11,33.69239,-118.03377,90,0,78
7/9/2008,10:58:12,33.69239,-118.03377,88,0,78
7/9/2008,10:58:14,33.69239,-118.03377,87,0,78
7/9/2008,10:58:15,33.69239,-118.03377,87,0,78
7/9/2008,10:58:16,33.69239,-118.03377,85,0,78
7/9/2008,10:58:18,33.69239,-118.03377,84,0,78
7/9/2008,10:58:19,33.69239,-118.03377,85,0,78
7/9/2008,10:58:20,33.69239,-118.03377,83,0,78
7/9/2008,10:58:22,33.69239,-118.03377,83,0,78
7/9/2008,10:58:30,33.6924,-118.03378,86,0,78
7/9/2008,10:58:31,33.6924,-118.03378,88,0,78
7/9/2008,10:58:32,33.6924,-118.03378,89,0,78
7/9/2008,10:58:34,33.6924,-118.03378,91,0,78
7/9/2008,10:58:35,33.6924,-118.03378,91,0,78
7/9/2008,10:58:36,33.6924,-118.03378,91,0,78
7/9/2008,10:58:38,33.6924,-118.03378,90,0,78
7/9/2008,10:58:39,33.6924,-118.03378,92,0,78
7/9/2008,10:58:40,33.6924,-118.03378,92,0,78
